system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_71_0,0.054589953,0.013494093,0.06200082,0.108576775,0.22435527,0.30583355,0.41412583,0.03422721,38e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.507411295115983,55.23318473867401]}"
2_72_0,0.049650904,0.019484224,0.07274988,0.13721977,0.11400478,0.18943785,0.43782192,0.042155057,41e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.45153608444375,55.22150663998046]}"
2_73_0,0.025046822,0.017484646,0.058903147,0.15727396,0.50648105,0.17970926,0.4273086,0.06659519,55e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.84409986360398,55.3179857014949]}"
2_74_0,0.057204895,0.0073461877,0.029099105,0.33743143,0.35966352,0.3200337,0.5319422,0.042115368,50e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.728396855009382,55.34295886639342]}"
2_75_0,0.03532684,0.024303166,0.08522341,0.06719979,0.2799175,0.2733417,0.2629116,0.048143644,56e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.864581452081904,55.314572103415244]}"
2_76_0,0.04529577,0.01983639,0.07572993,0.20397152,0.52796566,0.36419043,0.3603343,0.061051298,62e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.856316951468003,55.345114823075306]}"
2_77_0,0.0678437,0.01983593,0.051834226,0.13532467,0.24827231,0.30356708,0.31674713,0.06627795,57e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.864222125968254,55.326070539051976]}"
2_78_0,0.031950176,0.010080747,0.16365978,0.056042578,0.57172024,0.18393232,0.34033382,0.024657711,29k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.08088204965233,55.69132553357497]}"
2_79_0,0.05437534,0.018923508,0.076243,0.26805344,0.2903186,0.24428654,0.43468818,0.048801295,26k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.59796147575523,55.25169003352688]}"
2_80_0,0.08179701,0.013316455,0.06989302,0.27347785,0.25195405,0.26364154,0.11778291,0.050793707,2e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.079094567647793,55.0962814893742]}"
2_81_0,0.047174845,0.0177187,0.029482504,0.16016366,0.3908996,0.35930765,0.50720924,0.04615136,50e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72588157221385,55.342240214166125]}"
2_82_0,0.075326115,0.014682424,0.10314297,0.26744968,0.30353275,0.16973801,0.3214815,0.03207641,30e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.570113701947523,55.253307001038294]}"
2_83_0,0.041030873,0.022079542,0.06271502,0.22239767,0.3898348,0.30073017,0.4094945,0.07103912,65e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.863683136797786,55.34691145364354]}"
2_84_0,0.030678798,0.0061064744,0.09133849,0.054988664,0.45255432,0.21843131,0.29760233,0.02779003,37k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.20413090663353,55.7472007442472]}"
2_85_0,0.02240073,0.009313627,0.16280869,0.06444725,0.6106003,0.3639675,0.44016668,0.029957898,31k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.076390473231733,55.69420014248415]}"
2_86_0,0.048821524,0.01844534,0.08466815,0.12426863,0.19625376,0.349599,0.52541184,0.040655226,40e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.467346433444252,55.2195303463554]}"
2_87_0,0.05313848,0.019055542,0.063570805,0.18254778,0.39310172,0.24854338,0.45194948,0.04707677,33k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.555560994344788,55.21378112853703]}"
2_88_0,0.065361746,0.01782915,0.06382425,0.18221416,0.3364765,0.116218366,0.36375663,0.030972444,33e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.56400515801551,55.25169003352688]}"
2_89_0,0.062886775,0.015929725,0.062379632,0.16577296,0.3443412,0.16801772,0.3679786,0.04349276,33e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.561849201333626,55.25133070741323]}"
2_90_0,0.039997436,0.02112467,0.060492612,0.24994864,0.54656905,0.43724793,0.43984082,0.08807366,35k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.858472908149892,55.34565381224578]}"
2_91_0,0.02176567,0.018497584,0.1126114,0.031193761,0.57610893,0.35530806,0.3631809,0.067567565,68k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.76341742824449,55.52064562959226]}"
2_92_0,0.034549072,0.016855538,0.070798166,0.2418356,0.43072298,0.2909293,0.38847557,0.07012358,64e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86386279985461,55.3465521275299]}"
2_93_0,0.040498164,0.018199794,0.07038685,0.12628402,0.10438229,0.18027063,0.27907816,0.041849736,11e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.224082654504684,55.206594606264076]}"
2_94_0,0.07056324,0.018156651,0.029440213,0.26093924,0.27993536,0.38315517,0.44827586,0.03944551,27e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.60263271523265,55.248276435447224]}"
2_95_0,0.04348652,0.018458867,0.15858382,0.27650133,0.3680882,0.09428136,0.41118014,0.04798539,47e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.76181418357863,55.338287626916]}"
2_96_0,0.043665573,0.024797352,0.0643413,0.13776767,0.288969,0.31080133,0.23271102,0.048738334,17e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.274208647358556,55.24037126094697]}"
2_97_0,0.07718375,0.017557364,0.044474524,0.25844097,0.2820106,0.2701828,0.41866666,0.02565443,27e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.601914063005356,55.24863576156087]}"
2_98_0,0.058752578,0.016354615,0.058300804,0.104636736,0.4375416,0.13037871,0.18864775,0.04835842,7e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.19479757624239,55.16940435350153]}"
2_99_0,0.049149465,0.01474224,0.09220329,0.11978795,0.16097587,0.21733995,0.32963988,0.034316942,39e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.48710936969488,55.22689653168518]}"
2_100_0,0.026023716,0.016798085,0.13374566,0.14194408,0.651566,0.17168242,0.41014856,0.10814945,17k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.839594564337826,55.660243824744434]}"
2_101_0,0.064085394,0.013681287,0.11087987,0.066238694,0.5805585,0.29643,0.45497453,0.10717797,82k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.612320797455588,55.440695569305625]}"
2_102_0,0.025161589,0.013208898,0.122038454,0.077586204,0.56534773,0.30937728,0.3723566,0.026680896,40k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.216347994497553,55.75312962512239]}"
2_103_0,0.022442782,0.0068007763,0.10567771,0.06306306,0.5769462,0.22829145,0.3859618,0.0898351,16k_br_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.85450659805421,55.64371482351664]}"
2_104_0,0.058875356,0.01633535,0.050493702,0.10585466,0.27486154,0.2031932,0.11132438,0.0595233,7e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.192821282617327,55.16832637516058]}"
2_105_0,0.040684693,0.012091249,0.04658329,0.15853389,0.42469582,0.24121763,0.489862,0.039106723,33k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.554123689890197,55.21288281325291]}"
2_106_0,0.054594655,0.02179545,0.106631525,0.19069292,0.29271826,0.3743144,0.30895385,0.07609263,58e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.863323810684136,55.331280767699866]}"
2_107_0,0.0826156,0.009881535,0.05477499,0.12671985,0.16645303,0.36876655,0.18591262,0.045158077,2e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.076758947909084,55.097898456885616]}"
2_108_0,0.051300094,0.02171377,0.06015775,0.1444064,0.21383023,0.3978561,0.5405968,0.051153854,40e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.467526096501075,55.219710009412225]}"
2_109_0,0.065121055,0.020493947,0.059155617,0.11465189,0.38166982,0.11858146,0.12810583,0.050775103,7e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.19533656541286,55.169943342672]}"
2_110_0,0.059549093,0.014158076,0.098324634,0.111395255,0.17134489,0.23953977,0.34280992,0.030696597,39e_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.48657038052441,55.22689653168518]}"
2_111_0,0.06698119,0.024741543,0.05021128,0.09875519,0.36877587,0.07777963,0.13145809,0.040115345,7e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.192461956503678,55.17048233184247]}"
2_112_0,0.032644987,0.015808182,0.121082574,0.046449136,0.41196737,0.1951864,0.2909154,0.031063322,37k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.201615623837995,55.7479193964745]}"
2_113_0,0.052423704,0.01605811,0.11126195,0.27622393,0.3903409,0.18077335,0.23856333,0.053367965,53e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72121033273643,55.36829135740559]}"
2_114_0,0.014191442,0.0148792565,0.12635088,0.08639309,0.5428526,0.25359023,0.3556998,0.10552061,54k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.781024407813234,55.57220892690072]}"
2_115_0,0.032714516,0.009032,0.19104987,0.033577338,0.5832187,0.20545569,0.36447197,0.028673023,29k_br_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.081061712709154,55.69042721829085]}"
2_116_0,0.08601434,0.019919608,0.06192329,0.31221583,0.29626152,0.0962548,0.41447368,0.031857003,29k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.573886626140826,55.25438497937923]}"
2_117_0,0.038152404,0.024536807,0.06183284,0.24036078,0.5841804,0.45244434,0.50836873,0.063868575,34k_sh_2022,1,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.857394929808947,55.34547414918895]}"
2_118_0,0.07876142,0.01640711,0.10536699,0.17620096,0.59479713,0.39148107,0.24380033,0.033250846,51e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.71671875631583,55.36074550901898]}"
2_119_0,0.037311587,0.026308209,0.07164737,0.13182352,0.1139764,0.12384225,0.27075568,0.058471385,11e_sh_2022,0,y2022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.22372332839104,55.207492921548194]}"
