system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_251_0,0.6215087,0.5787966,0.3165726,0.7431995,0.78032476,0.6615385,0.5678938,0.5793536,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.342660272008462,55.27648353536858]}"
2_252_0,0.68557644,0.5436251,0.49931148,0.8113503,0.80666393,0.60395527,0.75364554,0.85007495,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.132993484694964,55.12951915488662]}"
2_253_0,0.73133975,0.53580403,0.3659879,0.7880429,0.8816388,0.3328709,0.48124802,0.7152524,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.55645930962891,55.216116748275745]}"
2_254_0,0.60490227,0.45437053,0.36898974,0.90773875,0.78859955,0.69167125,0.5114727,0.6991741,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72534258304338,55.34403684473436]}"
2_255_0,0.7821101,0.4274007,0.22883758,0.69898236,0.8817999,0.6708964,0.75792366,0.8497068,54e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.81607242673945,55.328406158790685]}"
2_256_0,0.7426909,0.5356516,0.3522517,0.7863145,0.8758207,0.34319293,0.5404653,0.78918153,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.556818635742555,55.21521843299163]}"
2_257_0,0.59153,0.38123822,0.34705076,0.8798603,0.7808798,0.58637595,0.53056157,0.63240075,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72821719195256,55.34385718167754]}"
2_258_0,0.7920631,0.5276472,0.40625,0.86532706,0.6075725,0.7623849,0.53156143,0.82331,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.727678202782087,55.342419877222945]}"
2_259_0,0.50464374,0.42116904,0.25119847,0.81883335,0.8317359,0.6215293,0.51686794,0.59682035,3k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.081070861272856,55.098796772169734]}"
2_260_0,0.72555846,0.56720686,0.45226356,0.699418,0.84108686,0.5125448,0.7324201,0.7621359,26k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.60083608466441,55.25151037047005]}"
2_261_0,0.70904875,0.58377427,0.5093809,0.8449058,0.87302667,0.8074231,0.7340412,0.8484712,14e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.23629974236871,55.241628902344736]}"
2_262_0,0.8408813,0.71222794,0.43541148,0.70645607,0.77320576,0.731569,0.63123846,0.84410393,29k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.575144267538594,55.254025653265586]}"
2_263_0,0.7608361,0.5750378,0.4584121,0.73921615,0.88148963,0.48977605,0.7717862,0.7891971,26k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.598680127982526,55.252588348810995]}"
2_264_0,0.40654984,0.16737957,0.41041666,0.5695067,0.8354534,0.36653075,0.3779037,0.59614146,32k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.46501081370554,55.218452368014454]}"
2_265_0,0.5833986,0.51885474,0.31578946,0.70355403,0.7810971,0.6345439,0.6098046,0.64159423,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.34355858729258,55.276663198425396]}"
2_266_0,0.61401504,0.4246224,0.27649853,0.5647217,0.7041339,0.650037,0.6274772,0.70533633,65e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86565943042285,55.34547414918895]}"
2_267_0,0.72471327,0.6398972,0.30887458,0.73739517,0.7952248,0.702685,0.66402537,0.75615215,27k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.57765955033413,55.25276801186782]}"
2_268_0,0.5934021,0.38534316,0.24368098,0.7156596,0.867109,0.65564674,0.5574033,0.6363225,63e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.85757459286577,55.34780976892767]}"
2_269_0,0.2666095,0.2807297,0.49222252,0.75641793,0.84866464,0.38086203,0.37974864,0.18899904,32k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.4639328353646,55.218991357184926]}"
2_270_0,0.6313885,0.41715962,0.31273645,0.8848821,0.91289634,0.8496496,0.78766096,0.6992556,55e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.84553716805857,55.317446712324426]}"
2_271_0,0.48913085,0.3090506,0.23800184,0.63424176,0.8037998,0.62785983,0.5676866,0.57063127,36k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.861886506229546,55.34798943198449]}"
2_272_0,0.7650016,0.63981664,0.4077491,0.878434,0.7131956,0.82786566,0.26916802,0.8059313,13e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.24043199267566,55.23767631509461]}"
2_273_0,0.77784306,0.62936217,0.36085477,0.80350465,0.86806434,0.40265423,0.5514436,0.6595057,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.554842342117492,55.2143201177075]}"
2_274_0,0.8156664,0.70568705,0.389755,0.76012015,0.8744836,0.38187468,0.62974864,0.747716,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.55574065740161,55.2157574221621]}"
2_275_0,0.6123611,0.5145379,0.28975266,0.7697139,0.67975587,0.54433835,0.5410015,0.66219836,47e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.76271249886275,55.338646953029645]}"
2_276_0,0.7468415,0.6816347,0.26959378,0.8417093,0.8743898,0.73755413,0.66783625,0.6536465,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.340144989212927,55.27648353536858]}"
2_277_0,0.54059017,0.30964515,0.24433076,0.6786093,0.7564836,0.68455476,0.5639195,0.62156665,61e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.859550886490833,55.340084257484236]}"
2_278_0,0.58033824,0.42153555,0.30794165,0.77372044,0.8661072,0.81371945,0.55906487,0.7628583,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.128861234388015,55.12826151348885]}"
2_279_0,0.6604392,0.45928052,0.37444147,0.81306905,0.7276938,0.7191273,0.5806616,0.7089231,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72677988749797,55.343677518620716]}"
2_280_0,0.68992895,0.59011424,0.48272553,0.8442204,0.87001187,0.77416,0.71282303,0.8492156,14e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.236838731539184,55.24144923928792]}"
2_281_0,0.72649574,0.5473116,0.399591,0.676333,0.8720981,0.60299003,0.8031865,0.81350666,26k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.59903945409617,55.252588348810995]}"
2_282_0,0.61858886,0.5062998,0.298,0.67158586,0.82755595,0.7414179,0.68696207,0.728863,27k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.5781985395046,55.253307001038294]}"
2_283_0,0.7085497,0.555923,0.40559042,0.6574523,0.812731,0.47408107,0.6641902,0.7205882,26k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.59903945409617,55.25222902269735]}"
2_284_0,0.5456161,0.45114943,0.26663387,0.47218513,0.8092773,0.8003958,0.7608581,0.52460986,40k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.216347994497553,55.75187198372463]}"
2_285_0,0.5342227,0.5305785,0.34268078,0.6765815,0.8042272,0.76156914,0.71771884,0.5628601,40k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.215629342270258,55.75151265761098]}"
2_286_0,0.5771076,0.41274112,0.2641844,0.49819794,0.8533867,0.8427852,0.7720107,0.769766,30k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.51154354542293,55.23444238007178]}"
2_287_0,0.5671955,0.401969,0.29998815,0.7731915,0.8017917,0.68770623,0.6146293,0.664639,37k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86350347374096,55.34942673643908]}"
2_288_0,0.57377934,0.50831026,0.31994876,0.7148233,0.79551154,0.7579968,0.73757523,0.5003032,40k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.21616833144073,55.75330928817922]}"
2_289_0,0.5515071,0.4223785,0.31465518,0.4662868,0.8208838,0.75714284,0.46713537,0.55104846,38e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.50866893651375,55.23426271701496]}"
2_290_0,0.6109797,0.37181342,0.23915543,0.7013088,0.85008645,0.6709383,0.613445,0.65627694,63e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.857394929808947,55.34780976892767]}"
2_291_0,0.79560155,0.4824292,0.2588134,0.7542632,0.88355464,0.6155942,0.77916056,0.8697095,54e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.81517411145533,55.32786716962021]}"
2_292_0,0.4520807,0.22754839,0.27904192,0.46262023,0.19496498,0.6703627,0.45100155,0.78046674,6e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.189228021480847,55.14856343890995]}"
2_293_0,0.5063946,0.40265036,0.23841059,0.82492113,0.83047426,0.5791143,0.39047214,0.5586854,3k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.080172545988738,55.098078119942436]}"
2_294_0,0.62703377,0.4763323,0.31912628,0.82631904,0.8482497,0.6829645,0.5418629,0.6860006,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.130657864956255,55.12898016571615]}"
2_295_0,0.60001856,0.44305247,0.29861173,0.75360405,0.79329455,0.70499307,0.6473923,0.7291308,37k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.863683136797786,55.34924707338226]}"
2_296_0,0.5034048,0.40983605,0.24649298,0.82218724,0.8292887,0.56088936,0.4221684,0.5820703,3k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.080531872102384,55.098078119942436]}"
2_297_0,0.5625608,0.4738806,0.25184503,0.42706335,0.7867664,0.7110862,0.65865195,0.7007874,85k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.616632710819363,55.47752649595452]}"
2_298_0,0.43063682,0.19992007,0.26594466,0.46420634,0.20724978,0.6898801,0.45707354,0.76021796,6e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.18940768453767,55.14856343890995]}"
2_299_0,0.5989423,0.4182859,0.2289767,0.83828056,0.90496683,0.7825014,0.6937355,0.7079971,5e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.17269902025305,55.15539063506927]}"
2_300_0,0.73672634,0.63255215,0.35870117,0.65215343,0.72582453,0.6114576,0.6079855,0.7438153,27k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.57765955033413,55.25312733798147]}"
2_301_0,0.64893615,0.4462709,0.3940754,0.80920523,0.8029199,0.6589584,0.52948064,0.7314189,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.728756181123032,55.34331819250707]}"
2_302_0,0.7476001,0.6362763,0.33398342,0.7299,0.8049393,0.72419345,0.62306684,0.76319313,27k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.577839213390952,55.25294767492464]}"
2_303_0,0.78563285,0.4875302,0.45695826,0.88947064,0.80759513,0.7199758,0.5554069,0.8473386,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.731271463918567,55.342419877222945]}"
2_304_0,0.6497858,0.6007061,0.2658228,0.7780017,0.82535625,0.72204804,0.6457543,0.63874036,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.340863641440222,55.27702252453905]}"
2_305_0,0.5341674,0.54559046,0.3294167,0.52590674,0.7819778,0.7204076,0.5975078,0.69218063,85k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.61699203693301,55.47806548512499]}"
2_306_0,0.53453946,0.4915254,0.43798846,0.7529613,0.8992166,0.8084454,0.77313435,0.7315833,1k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.92349721187459,55.63598931207321]}"
2_307_0,0.6413575,0.49666145,0.26777777,0.46244344,0.8594037,0.7513608,0.7860161,0.8023923,41e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.45153608444375,55.221147313866815]}"
2_308_0,0.7257201,0.46869805,0.46338746,0.8750653,0.7598121,0.73034734,0.44853994,0.7957175,48e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.759298900783097,55.33397571355223]}"
2_309_0,0.6353222,0.517892,0.5045939,0.7433985,0.87094384,0.6720975,0.7793667,0.845345,7k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.919185298510815,55.6291621159139]}"
2_310_0,0.74237627,0.6083707,0.47728384,0.87974036,0.79119545,0.8437694,0.74091846,0.8569615,13e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.23953367739154,55.238754293435555]}"
2_311_0,0.73670626,0.5395367,0.42338145,0.8375002,0.65333474,0.7529703,0.63359576,0.8002541,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.725701909157024,55.34295886639342]}"
2_312_0,0.77813864,0.63633317,0.36047903,0.7668635,0.8494075,0.4127823,0.50791603,0.68135417,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.553944026833374,55.213242139366564]}"
2_313_0,0.5040425,0.42904636,0.24536629,0.7844501,0.6117647,0.7114932,0.7964083,0.6318012,20e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.274747636529025,55.23821530426508]}"
2_314_0,0.6010613,0.5458208,0.2951807,0.7807569,0.80635345,0.68320507,0.57172805,0.60266256,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.342839935065285,55.27648353536858]}"
2_315_0,0.66321397,0.5878177,0.34878746,0.759099,0.780924,0.6712714,0.54965585,0.6880553,38e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.50723163205916,55.232825412560366]}"
2_316_0,0.74744076,0.58453256,0.3589296,0.77553415,0.8666182,0.34051514,0.55434585,0.74034727,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.555920320458437,55.215398096048446]}"
2_317_0,0.748704,0.5719861,0.38950554,0.8615602,0.8288878,0.8122508,0.7121692,0.8231791,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.7255222461002,55.34259954027977]}"
2_318_0,0.76804125,0.50764114,0.52759033,0.85418075,0.78215975,0.68108535,0.596424,0.8115734,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.728935844179855,55.3427792033366]}"
2_319_0,0.6845426,0.6440771,0.4715819,0.7928767,0.85937184,0.8281485,0.87586206,0.8173861,39k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.215090353099786,55.74827872258815]}"
2_320_0,0.5883158,0.45662013,0.31922895,0.7937686,0.8763074,0.77742636,0.6756718,0.79612845,20e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.27313066901761,55.23821530426508]}"
2_321_0,0.7312391,0.55281776,0.3548387,0.8964029,0.6268398,0.66341096,0.6137688,0.77207977,47e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.761634520521806,55.338646953029645]}"
2_322_0,0.7799271,0.5850038,0.36541888,0.78491443,0.88346565,0.38241228,0.5932144,0.79908067,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.55699829879938,55.21521843299163]}"
2_323_0,0.60055184,0.41617045,0.25009426,0.6030409,0.8378962,0.68303144,0.6236541,0.6786555,63e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.857035603695298,55.34834875809814]}"
2_324_0,0.6174231,0.5004577,0.29495513,0.71917343,0.8227873,0.7340758,0.6187959,0.65009683,38e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.507411295115983,55.23336440173084]}"
2_325_0,0.8236787,0.599033,0.38385502,0.83475006,0.7665011,0.7298025,0.7878766,0.8658693,34e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.569035723606582,55.24576115265169]}"
2_326_0,0.6751294,0.48945162,0.34904805,0.8183351,0.81340474,0.64412194,0.4713501,0.7155889,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72588157221385,55.34349785556389]}"
2_327_0,0.38888502,0.24637505,0.47951582,0.5552795,0.7894658,0.3887063,0.37876195,0.51391715,32k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.46501081370554,55.2195303463554]}"
2_328_0,0.3523884,0.2103581,0.24787295,0.31736392,0.20542635,0.67141885,0.38118136,0.7283869,6e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.188150043139903,55.14784478668266]}"
2_329_0,0.5850957,0.3344674,0.24799058,0.6057685,0.82362396,0.6471634,0.5833292,0.65642685,63e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.858293245093066,55.34834875809814]}"
2_330_0,0.5608779,0.37262174,0.23049547,0.6806614,0.82583296,0.6843951,0.5338664,0.60645586,64e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.862425495400018,55.34709111670037]}"
2_331_0,0.75531363,0.59957814,0.32229695,0.75343454,0.83666474,0.686596,0.60270727,0.6557628,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.345175554803998,55.27702252453905]}"
2_332_0,0.70797855,0.5561113,0.39417645,0.688326,0.77059436,0.45070934,0.5499849,0.7085099,26k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.601554736891707,55.25079171824276]}"
2_333_0,0.74416435,0.57695365,0.37405223,0.88093895,0.5966424,0.65102845,0.62613994,0.7918293,47e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.76181418357863,55.338287626916]}"
2_334_0,0.6498573,0.42523527,0.36418167,0.82973117,0.7312165,0.6500374,0.55185556,0.6788049,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.727678202782087,55.34331819250707]}"
2_335_0,0.5729335,0.37963033,0.23656373,0.57772833,0.79103404,0.6964661,0.56238025,0.6204738,65e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86440178902508,55.34619280141625]}"
2_336_0,0.30477145,0.19363315,0.46931067,0.7081021,0.7975988,0.38747674,0.2624345,0.34727502,32k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.4632141831373,55.21935068329857]}"
2_337_0,0.69436586,0.59010875,0.36573103,0.771552,0.80739194,0.5884615,0.62158746,0.8207141,35e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.505614664547743,55.224021922776]}"
2_338_0,0.75782686,0.3467274,0.23914893,0.7235327,0.88934094,0.5874647,0.7581415,0.8460808,54e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.816970742023567,55.32822649573386]}"
2_339_0,0.75788575,0.61568093,0.4191737,0.89423305,0.583118,0.66294414,0.64356303,0.7718705,47e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.762532835805924,55.33846728997282]}"
2_340_0,0.73190147,0.56188166,0.36901224,0.70891285,0.8333741,0.3546456,0.5291376,0.70806307,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.556279646572083,55.216296411332564]}"
2_341_0,0.5115453,0.37688443,0.19118692,0.45150933,0.7935041,0.7417149,0.71700835,0.62058467,44k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.201076634667523,55.76229244102041]}"
2_342_0,0.583089,0.33955064,0.24208015,0.7105119,0.79671067,0.64433616,0.6015944,0.6511021,60e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.85973054954766,55.3375689746887]}"
2_343_0,0.5218391,0.42058685,0.27631578,0.8294702,0.8640777,0.79307616,0.7366263,0.7446286,3k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.08160985044333,55.098796772169734]}"
2_344_0,0.43303278,0.2904154,0.41732284,0.60566705,0.74433744,0.42615658,0.48443857,0.5674232,32k_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.465549802876012,55.2195303463554]}"
2_345_0,0.74073815,0.6012214,0.4021838,0.88009256,0.7012366,0.8256521,0.7546367,0.84540164,13e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.239713340448365,55.23821530426508]}"
2_346_0,0.62147284,0.49647588,0.3140132,0.49044585,0.8320733,0.7224369,0.58193636,0.6230366,38e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.50777062122963,55.23390339090131]}"
2_347_0,0.58247906,0.43820837,0.22945368,0.8582988,0.86071396,0.71897006,0.41197127,0.6297489,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.128322245217543,55.129339491829796]}"
2_348_0,0.5325736,0.34520552,0.27089947,0.89820486,0.91413236,0.84136397,0.6733816,0.61979026,55e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.845716831115393,55.317446712324426]}"
2_349_0,0.72342265,0.5733997,0.27889988,0.7851902,0.82760245,0.6530837,0.5128469,0.63397497,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.342660272008462,55.27702252453905]}"
2_350_0,0.7673572,0.6235999,0.48579285,0.861414,0.8128965,0.7128109,0.53583616,0.8010497,31e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.571191680288468,55.25546295772018]}"
2_351_0,0.6559428,0.5324464,0.65126675,0.8145137,0.8806977,0.7152443,0.8264483,0.8349237,7k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.919544624624464,55.629521442027546]}"
2_352_0,0.6962514,0.6024152,0.37815884,0.76520616,0.79357725,0.56831396,0.5995423,0.8257445,35e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.50543500149092,55.22384225971917]}"
2_353_0,0.54219455,0.35807505,0.24119313,0.5999631,0.814296,0.75922066,0.6231022,0.6817641,62e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.85613728841118,55.34547414918895]}"
2_354_0,0.7303371,0.53066075,0.41838273,0.8457243,0.8053446,0.6284275,0.67821664,0.8159601,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.131915506354023,55.12898016571615]}"
2_355_0,0.5728027,0.38244155,0.24390124,0.68826944,0.817529,0.69883615,0.57293034,0.6426297,37k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86296448457049,55.34978606255273]}"
2_356_0,0.64177084,0.43677333,0.39646578,0.8359608,0.7744546,0.60838526,0.5238579,0.72310513,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.728756181123032,55.343677518620716]}"
2_357_0,0.556278,0.30610797,0.22868161,0.79695386,0.8416041,0.6583129,0.5409144,0.6159499,60e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.860628864831778,55.338646953029645]}"
2_358_0,0.67727274,0.49829286,0.40394366,0.7002752,0.8219265,0.7553004,0.7064579,0.7499254,64k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.772759907199333,55.60939917966327]}"
2_359_0,0.76743686,0.67920315,0.3557522,0.7000448,0.8267717,0.42394647,0.6280272,0.62219995,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.555022005174315,55.21521843299163]}"
2_360_0,0.47997284,0.38276497,0.22750776,0.8556781,0.87637204,0.7711599,0.65533024,0.7293907,4e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.128861234388015,55.12969881794344]}"
2_361_0,0.71280277,0.62945354,0.29671848,0.836495,0.8614311,0.74044263,0.6635682,0.6592113,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.3406839783834,55.27648353536858]}"
2_362_0,0.5589733,0.34897998,0.23011038,0.52951187,0.772434,0.7035895,0.587178,0.6268552,65e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.86440178902508,55.34637246447308]}"
2_363_0,0.81266576,0.66148084,0.3540587,0.7796112,0.8732106,0.39279002,0.5668009,0.7599123,33k_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.555920320458437,55.216116748275745]}"
2_364_0,0.7368421,0.46482468,0.31379822,0.80473936,0.8649724,0.7744619,0.88789845,0.8780659,66k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.77707182056311,55.6095788427201]}"
2_365_0,0.45683244,0.40860215,0.23763955,0.40674862,0.7602038,0.71394086,0.56839794,0.6626506,85k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[26.616273384705714,55.477885822068174]}"
2_366_0,0.74011046,0.61351764,0.43017283,0.888025,0.78556055,0.8440794,0.74932975,0.8707172,13e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.239174351277892,55.238754293435555]}"
2_367_0,0.49954996,0.3921162,0.20704271,0.44155845,0.760521,0.7222372,0.6143158,0.5764717,44k_br_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.19945966715611,55.762831430190886]}"
2_368_0,0.7140459,0.5460545,0.40579066,0.8649409,0.79240876,0.74261653,0.5521648,0.78530765,50e_sh_2022,0,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.72677988749797,55.3427792033366]}"
2_369_0,0.67908746,0.5919683,0.24910071,0.80452466,0.84518015,0.71090907,0.6163595,0.61641335,25e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.341402630610695,55.27702252453905]}"
2_370_0,0.5505547,0.45342505,0.28832272,0.6863161,0.7996264,0.7030205,0.61669606,0.62697864,38e_sh_2022,1,y2021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.50687230594551,55.23318473867401]}"
