system:index,m_10,m_11,m_4,m_5,m_6,m_7,m_8,m_9,name,state,year,.geo
2_241_0,0.25238097,0.5234721,0.29267043,0.55307263,0.86044043,0.84494245,0.56216073,0.66343355,103_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.369066167079723,55.09089159766948]}"
2_242_0,0.42161247,0.1018587,0.247523,0.50821,0.7984963,0.79069334,0.78219265,0.6412913,368_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.724799019591053,55.734444667212706]}"
2_243_0,0.56963503,0.3478261,0.46933493,0.7535897,0.6657245,0.41163793,0.45745406,0.496966,72_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.06831478423836,55.25097138129958]}"
2_244_0,0.36581308,0.23055209,0.31550217,0.6201283,0.8148184,0.2738069,0.7568474,0.6531908,315_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.532379885732652,55.802896291862616]}"
2_245_0,0.62455034,0.3159126,0.16344294,0.20803113,0.71805584,0.5601924,0.6175964,0.5961059,48_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.957642341234834,55.16706873376282]}"
2_246_0,0.4650886,0.12743106,0.39760348,0.7605988,0.81363976,0.6749882,0.60408485,0.55176336,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.933387828563607,55.17497390826307]}"
2_247_0,0.06011069,0.48825958,0.4081417,0.6079627,0.8236994,0.8284134,0.42463565,0.7896424,90_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.356130426988404,54.972673306279354]}"
2_248_0,0.60676646,0.35935125,0.13277805,0.1552459,0.6782854,0.51853245,0.5396775,0.48889342,48_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.95746267817801,55.16527210319458]}"
2_249_0,0.5427754,0.32720104,0.36495492,0.78327924,0.678736,0.51273704,0.56550884,0.5343032,71_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.0693927625793,55.24935441378817]}"
2_250_0,0.18351232,0.31991735,0.43759874,0.6496063,0.88506806,0.8712522,0.74749315,0.82574743,25_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36619155817054,55.1203563389886]}"
2_251_0,0.53019476,0.31336576,0.3870343,0.6951753,0.87293655,0.8915005,0.73624283,0.7923517,358_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.270256060108427,55.89021253747903]}"
2_252_0,0.10650465,0.3212604,0.37523302,0.6940223,0.8913256,0.9040435,0.8130863,0.8135296,104_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.353435481136046,55.081369455657814]}"
2_253_0,0.6049176,0.35324764,0.46982303,0.8187288,0.7824639,0.54478556,0.5673274,0.59371716,72_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.068135121181538,55.25079171824276]}"
2_254_0,0.474349,0.43957302,0.2545524,0.4536829,0.70864415,0.3235554,0.6167247,0.60922676,313_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53130190739171,55.78798425814623]}"
2_255_0,0.562944,0.45822927,0.4684073,0.6616824,0.89448994,0.8708874,0.8997868,0.8476195,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.448117912082242,55.13185477462533]}"
2_256_0,0.71625495,0.12522337,0.46680942,0.706772,0.73522055,0.66464645,0.6190235,0.73636776,70_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.053223087465152,55.23174743421942]}"
2_257_0,0.44279742,0.3367243,0.23924601,0.6313823,0.84597373,0.7681529,0.6420526,0.49796912,169_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.347506600260857,55.12520724152285]}"
2_258_0,0.06941282,0.5380851,0.27194756,0.45204195,0.63573885,0.6277592,0.27693552,0.5463245,89_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.355771100874755,54.97572757824536]}"
2_259_0,0.5678089,0.18224882,0.26483232,0.6896887,0.80369246,0.7845853,0.6619226,0.6156098,293_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.265764483687832,55.92201289853686]}"
2_260_0,0.193228,0.39820114,0.2778483,0.8483613,0.8679358,0.82085675,0.7802702,0.6703654,119_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.9100316311765,55.227076194742004]}"
2_261_0,0.38720062,-0.031929165,0.19635536,0.27002966,0.84456635,0.8159015,0.5144003,0.76082444,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.596160270905138,55.75833985377029]}"
2_262_0,0.10538313,0.22525991,0.48164627,0.7225951,0.85389423,0.85674626,0.7027796,0.7852819,25_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36421526454548,55.11963768676131]}"
2_263_0,0.22354622,0.26469478,0.39134437,0.77597296,0.8424102,0.73448604,0.8347809,0.776724,375_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.56813283404061,55.74809905953133]}"
2_264_0,0.54202646,0.09014024,0.37978494,0.5668352,0.8487748,0.84409714,0.85006875,0.7105455,64_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04675521741949,55.21270315019609]}"
2_265_0,0.63771886,0.39240903,0.25589836,0.4979449,0.8500802,0.6615151,0.8749787,0.660729,330_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.24869649328956,55.83325934846585]}"
2_266_0,0.49459594,0.18404697,0.24630542,0.7146259,0.86329657,0.5701631,0.743861,0.5668247,187_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.973812016348987,55.174614582149424]}"
2_267_0,0.46042153,0.1718241,0.3205426,0.57754254,0.77473366,0.65894824,0.59704506,0.73361605,152_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42727699749067,55.11838004536354]}"
2_268_0,0.614897,0.41817304,0.57505774,0.8027217,0.8922976,0.83916014,0.84339285,0.8427394,138_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.45404679295743,55.12089532815907]}"
2_269_0,0.63781774,0.12767336,0.43961352,0.5905234,0.85714287,0.825987,0.8388411,0.6760191,76_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.097959188614304,55.25546295772018]}"
2_270_0,0.70815825,0.4131835,0.3523902,0.75560474,0.80006903,0.32245392,0.6239528,0.8031819,407_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.322178683530538,55.862724089784976]}"
2_271_0,0.29304507,0.31647778,0.3104103,0.7310672,0.87727344,0.83463764,0.7379544,0.6486404,74_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.100833797523485,55.26103251248172]}"
2_272_0,0.34622467,0.25584212,0.19252874,0.24880128,0.8486447,0.7983415,0.5325426,0.7818519,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.595980607848315,55.75887884294076]}"
2_273_0,0.12328131,0.22753346,0.3188929,0.87925357,0.8857696,0.85051364,0.77902436,0.7472321,248_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.89997049999436,55.22617787945788]}"
2_274_0,0.68865633,0.013768704,0.28263173,0.69059235,0.8908445,0.84269166,0.7824029,0.7494579,222_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.387571461932588,55.01112120043967]}"
2_275_0,0.47487763,0.318365,0.44217688,0.77925026,0.8411097,0.73987234,0.60790277,0.5793033,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.940574350836563,55.172458625467534]}"
2_276_0,0.68219703,0.11162331,0.4107641,0.7477201,0.8851042,0.8058767,0.5201482,0.80213344,347_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.90266544584672,55.887517591626676]}"
2_277_0,-100.0,0.32856005,0.5495751,0.60092795,0.8810798,0.87758696,0.7908895,0.8197566,26_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.369605156250195,55.12826151348885]}"
2_278_0,0.54667556,0.11151079,0.43391004,0.7440673,0.8900469,0.92148495,0.89303905,0.7877429,113_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.924584338779237,55.187011333070274]}"
2_279_0,0.5483507,0.3112583,0.27926266,0.44948694,0.7976053,0.75727093,0.69920063,0.6687103,3_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.482792882049257,55.1331124160231]}"
2_280_0,0.17999816,0.52380955,0.13866471,0.25093168,0.8295352,0.8005774,0.4080947,0.7131412,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.596339933961964,55.75744153848617]}"
2_281_0,0.36949378,0.3298846,0.20009872,0.68214005,0.85471696,0.83963263,0.7434046,0.6023186,117_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.913085903142505,55.22653720557153]}"
2_282_0,0.43811777,0.23489933,0.32677326,0.5645445,0.7411765,0.46570978,0.6055442,0.7824167,152_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.426558345263373,55.11873937147719]}"
2_283_0,0.449528,0.06558329,0.3376494,0.7221852,0.82903665,0.6399513,0.70022196,0.59940875,115_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.959618634859897,55.20623528015043]}"
2_284_0,0.56643355,0.47826087,0.23070388,0.7587281,0.617246,0.76638335,0.8298331,0.7058672,206_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.101732112807607,55.250432392129106]}"
2_285_0,0.29371068,0.3326674,0.27333656,0.5479303,0.76422554,0.85969037,0.7432716,0.76531476,213_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.45728072798026,55.06915236779379]}"
2_286_0,0.38246438,0.3745327,0.33688572,0.7532097,0.7549738,0.66028804,0.6133987,0.7346939,195_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04657555436267,55.2188116941281]}"
2_287_0,-100.0,0.4141303,0.25127345,0.35116228,0.8273856,0.8288759,0.29427707,0.61173177,92_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.393500342807776,55.0060906348486]}"
2_288_0,0.6732903,0.20213547,0.29679254,0.37222967,0.42364532,0.7199423,0.8199364,0.80529386,191_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.042443304055716,55.21665573744622]}"
2_289_0,0.33627698,0.48682386,0.2757033,0.43392858,0.86533666,0.75579745,0.7767482,0.66062295,36_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.34912356777227,55.154132993671496]}"
2_290_0,0.53953636,0.35935992,0.46758038,0.5967793,0.8809547,0.83149326,0.8402218,0.8268028,138_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.454585782127904,55.1210749912159]}"
2_291_0,0.56344026,0.40452078,0.46800634,0.6640876,0.89397985,0.80314463,0.9017948,0.84146404,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44614161845718,55.13113612239804]}"
2_292_0,0.47556692,0.43476546,0.23606889,0.46314833,0.81845844,0.51818734,0.768296,0.6733473,308_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.54190202774432,55.77864177919139]}"
2_293_0,0.5827002,0.15255333,0.3224204,0.67526895,0.8742095,0.8309241,0.8656238,0.7953373,134_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.465185902480513,55.10777992501093]}"
2_294_0,0.36352095,0.42254367,0.47706854,0.7238457,0.8902479,0.8747546,0.9051383,0.8467473,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.44901622736636,55.13437005742087]}"
2_295_0,-100.0,0.4383981,0.30043063,0.38351625,0.79929066,0.790707,0.33005962,0.59947175,92_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.394578321148717,55.00591097179178]}"
2_296_0,0.46661577,0.293519,0.25565827,0.6705379,0.82473403,0.74189305,0.68964505,0.6204921,189_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.028070259509807,55.22222529220775]}"
2_297_0,0.5503772,0.21943448,0.29661098,0.69269294,0.87042254,0.8383221,0.84698886,0.76040035,207_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.085562437693454,55.243964522083445]}"
2_298_0,0.5295775,0.41728923,0.23619048,0.4802687,0.8289585,0.6187616,0.7886952,0.6313646,308_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.54190202774432,55.77846211613456]}"
2_299_0,0.6303279,0.5503504,0.26575768,0.5413768,0.6057092,0.7899617,0.5136905,0.7388193,154_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.414520920456173,55.114786784227064]}"
2_300_0,0.54385966,0.36957553,0.31445044,0.5683453,0.798084,0.63769865,0.73298717,0.6794425,152_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42817531277479,55.11838004536354]}"
2_301_0,0.3327338,0.16714698,0.27219284,0.51184434,0.8720351,0.8360109,0.7871489,0.7290605,156_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.410029344035575,55.12376993706825]}"
2_302_0,0.38390896,0.18289787,0.2966729,0.5131938,0.7881944,0.6884438,0.6930671,0.7679309,152_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.42745666054749,55.11873937147719]}"
2_303_0,0.3583162,0.3718299,0.3168636,0.5178754,0.7168831,0.7447081,0.6944912,0.6871761,261_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.82954258171939,55.23695766286732]}"
2_304_0,0.6139535,0.13663824,0.3025899,0.67341626,0.8710459,0.7062489,0.6788878,0.7189771,349_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.911828261744738,55.89003287442221]}"
2_305_0,-0.043079745,0.60561055,0.38276207,0.681478,0.8821134,0.8497309,0.8048608,0.6993141,218_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.359005035897585,54.95129340251731]}"
2_306_0,-100.0,0.223715,0.49487644,0.5767581,0.8786442,0.8720922,0.8406015,0.79647076,26_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.367269536511486,55.128800502659324]}"
2_307_0,0.64256024,0.18373494,0.45308742,0.7184765,0.8605306,0.733985,0.44582933,0.65461063,153_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.422066768842775,55.119997012874954]}"
2_308_0,0.38912788,0.20381613,0.4059619,0.6637782,0.7196262,0.4238683,0.58310485,0.49441218,249_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.92242838209735,55.23336440173084]}"
2_309_0,0.7328554,0.20752195,0.33510378,0.3082056,0.7642771,0.43623516,0.7324351,0.6725725,279_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.999863159588454,55.881229384637834]}"
2_310_0,0.18103126,0.23057035,0.14323087,0.30793706,0.8211268,0.81266344,0.4864865,0.72565144,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.59077037920042,55.75726187542934]}"
2_311_0,0.15905142,0.4735294,0.29041976,0.5037322,0.7809104,0.3143824,0.6338374,0.61639345,313_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.533098537959948,55.78528931229387]}"
2_312_0,0.6013177,0.09561753,0.39275226,0.75629866,0.72250426,0.66847545,0.6465097,0.7278165,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.961415265428137,55.20569629097996]}"
2_313_0,0.32587814,0.50617284,0.3206052,0.5042091,0.73513615,0.5044653,0.85967153,0.7818104,312_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.535254494641837,55.78600796452117]}"
2_314_0,0.17440458,0.16021803,0.1982347,0.32105,0.7958491,0.24734853,0.85080564,0.6802212,338_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.27169336456302,55.85230363248919]}"
2_315_0,0.32848746,0.24004479,0.2320201,0.45870507,0.41045216,0.479062,0.36036035,0.52217144,44_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.859725975265807,55.175333234376716]}"
2_316_0,0.13563879,0.2133059,0.35706806,0.7869732,0.8540653,0.77440894,0.6743239,0.6066831,248_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.89943151082389,55.22581855334423]}"
2_317_0,0.3278563,0.18612449,0.22938679,0.47000512,0.7576114,0.70801026,0.82748103,0.70911974,297_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.722104073738695,55.73857691751966]}"
2_318_0,0.24337976,0.36289415,0.25861126,0.465265,0.6852497,0.6455352,0.6226991,0.48996,85_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.349303230829094,54.966744425404165]}"
2_319_0,-100.0,0.27775806,0.41754386,0.61997825,0.8851452,0.88376963,0.7548337,0.82167476,26_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.363855938431833,55.12592589375014]}"
2_320_0,0.43850762,0.46766636,0.3099999,0.47647226,0.74593735,0.40112597,0.7493173,0.55294013,312_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.534356179357715,55.78816392120306]}"
2_321_0,0.68638706,0.29234904,0.2430455,0.26103064,0.5201814,0.6390567,0.711793,0.730879,239_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.925302991006532,55.1992284209343]}"
2_322_0,0.5060503,0.15981735,0.2096877,0.7140341,0.7890002,0.76764387,0.68809915,0.5628549,53_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96159492848496,55.169943342672]}"
2_323_0,0.23887344,0.005753891,0.47870803,0.78650147,0.8761015,0.892806,0.8889643,0.84335816,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.37391706961397,55.025134918871935]}"
2_324_0,0.27940676,0.18865858,0.27115503,0.37562174,0.55134,0.70655924,0.71128106,0.5250926,44_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.854515746617913,55.174614582149424]}"
2_325_0,0.6789205,0.51319104,0.3352602,0.72096735,0.8593783,0.44952592,0.7872484,0.78373754,284_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04657555436267,55.88194803686513]}"
2_326_0,0.17414358,0.44264653,0.22636414,0.530669,0.7293815,0.2784963,0.609616,0.580819,313_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.53363752713042,55.785468975350696]}"
2_327_0,0.65250695,0.4885211,0.42384803,0.7677725,0.85662913,0.8219252,0.8079548,0.75780576,76_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.094904916648296,55.25312733798147]}"
2_328_0,0.6835629,0.19950026,0.3385467,0.60303235,0.83888125,0.87233526,0.651666,0.6830725,287_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.261272907267234,55.89308714638821]}"
2_329_0,0.16345912,-0.07642946,0.406936,0.8275685,0.88692206,0.8036851,0.8558757,0.80297893,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.376073026295856,55.02567390804241]}"
2_330_0,0.3874921,0.18275154,0.25692013,0.82032216,0.8638212,0.80033463,0.7346538,0.54854804,186_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.965906841848735,55.17281795158118]}"
2_331_0,0.81134766,0.36090836,0.33742332,0.6030151,0.90714943,0.8674847,0.9058868,0.75710595,330_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.249055819403207,55.834337326806796]}"
2_332_0,0.3149468,0.014147432,0.24046311,0.3543479,0.8313165,0.74380124,0.7194407,0.6019597,7_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.461233315230388,55.10472565304492]}"
2_333_0,0.50950706,0.12990098,0.4327335,0.6659104,0.79130435,0.5550857,0.545489,0.5447065,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.937340415813733,55.17263828852436]}"
2_334_0,0.39586785,0.37928453,0.3168246,0.6102041,0.8341169,0.77269477,0.5116935,0.7570204,68_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.044060271567133,55.23066945587848]}"
2_335_0,0.64703965,0.20732883,0.3382299,0.71653545,0.88395125,0.88278407,0.87816334,0.81123245,188_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.98171719084924,55.170302668785645]}"
2_336_0,0.6562289,0.17119823,0.30127507,0.4493081,0.72749794,0.7922971,0.7014813,0.5182894,47_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.91272657702886,55.17874683245637]}"
2_337_0,0.46332738,-100.0,0.22122379,0.5465058,0.7005925,0.5124462,0.6758893,0.5940511,270_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.748694206148635,55.248995087674516]}"
2_338_0,-100.0,0.43356296,0.4783935,0.8,0.9022187,0.8526802,0.9104478,0.8396416,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.449914542650482,55.13185477462533]}"
2_339_0,0.4797957,0.30029154,0.48708388,0.80159765,0.85795575,0.71909815,0.60710555,0.563753,182_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.940754013893386,55.17227896241071]}"
2_340_0,0.47414306,0.12221305,0.39987147,0.76614946,0.7489092,0.77417505,0.68612915,0.7056113,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96069661320084,55.206055617093604]}"
2_341_0,0.16479169,0.37123477,0.46832445,0.6814052,0.8729478,0.8744229,0.73345184,0.82759035,25_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.360981329522648,55.11981734981813]}"
2_342_0,0.12207643,0.3665719,0.5490864,0.7714096,0.74413407,0.90451974,0.71203494,0.66949874,80_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.39224270141001,54.974110610733945]}"
2_343_0,0.40352565,0.11838595,0.24544387,0.34388307,0.79440826,0.82274723,0.7972725,0.5712162,296_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.734500824659545,55.73875658057648]}"
2_344_0,0.6116743,0.31834617,0.3516639,0.68866634,0.8417367,0.7836237,0.64709944,0.625,47_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.91416388148345,55.17874683245637]}"
2_345_0,0.32299283,0.5423652,0.17167382,0.29281768,0.8712351,0.8094229,0.47186148,0.76343524,371_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.59849589064385,55.75708221237252]}"
2_346_0,-100.0,0.08136821,0.20457233,0.50791615,0.8591881,0.85174376,0.8051993,0.6589769,263_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.802054134025333,55.25384599020877]}"
2_347_0,0.41541898,0.2236366,0.4183267,0.74968815,0.87116486,0.5426408,0.8373235,0.72532517,116_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.93302850244996,55.22905248836707]}"
2_348_0,0.13626337,0.49683315,0.22598092,0.47694322,0.83879733,0.79793054,0.783163,0.73924565,372_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.625445349167435,55.77810279002092]}"
2_349_0,0.542346,0.40996417,0.30011383,0.817141,0.8287476,0.6551724,0.8095096,0.6908297,401_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.321639694360066,55.84942902358001]}"
2_350_0,0.4170187,0.69552237,0.3453076,0.26263344,0.44237122,0.8139322,0.8315088,0.7647059,301_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.56777350792696,55.75366861429286]}"
2_351_0,0.26266533,0.13854355,0.20236814,0.20674556,0.646284,0.8862347,0.6523382,0.83352035,98_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.33025894680576,55.03860964813373]}"
2_352_0,0.34876034,-100.0,0.16935484,0.6986171,0.82223135,0.3638734,0.634981,0.45807016,270_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.749233195319107,55.24989340295864]}"
2_353_0,0.19944751,0.21270767,0.44106185,0.65100986,0.85901076,0.8514714,0.83131653,0.74561644,95_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.369425493193372,55.022799299133226]}"
2_354_0,0.5038524,0.5615616,0.4907909,0.72814053,0.89535195,0.8737961,0.88568115,0.8531721,6_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.440572063695637,55.13419039436404]}"
2_355_0,0.4508452,0.5992509,0.2927513,0.37573963,0.7879183,0.7192343,0.73736346,0.6589404,4_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.488362436810796,55.13059713322757]}"
2_356_0,0.47214782,0.54202306,0.2799773,0.6249672,0.82833207,0.72967726,0.3476958,0.7662204,68_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.04495858685125,55.229232151423886]}"
2_357_0,0.030469142,0.5373591,0.3448823,0.54731834,0.84073764,0.85282004,0.86884516,0.6628488,86_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.35505244864746,54.96782240374511]}"
2_358_0,0.29738995,0.1183226,0.24813911,0.1497105,0.3652291,0.8591441,0.36791825,0.8074643,98_2020,0,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.330977599033055,55.03986728953149]}"
2_359_0,0.45678297,0.121862166,0.38102645,0.779912,0.7404164,0.79229414,0.72576433,0.7115279,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.961415265428137,55.20641494320725]}"
2_360_0,0.45718464,0.29366606,0.34064665,0.87421215,0.793398,0.5299045,0.6969997,0.6073579,116_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.933208165506784,55.22977114059436]}"
2_361_0,0.36085626,0.5707178,0.27965283,0.47008547,0.86350495,0.8502693,0.5757226,0.6744416,103_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.368706840966077,55.091430586839955]}"
2_362_0,0.5078374,0.06810519,0.26530612,0.80511355,0.87600285,0.5092566,0.76602054,0.5990592,187_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.9754289838604,55.17425525603577]}"
2_363_0,0.34890062,0.06012506,0.27157202,0.8056135,0.8590837,0.7365212,0.7882427,0.73937476,243_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.96051695014402,55.20695393237772]}"
2_364_0,0.11506902,0.12131148,0.4344217,0.7057242,0.88590306,0.8886118,0.69473624,0.83793277,25_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.36475425371595,55.1210749912159]}"
2_365_0,0.0045444416,0.5993232,0.28270957,0.5542856,0.81247026,0.76969796,0.65603536,0.6169359,221_2020,1,y2020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.35092019834051,54.97087667571111]}"
